# Distance = 3.52 Mpc
# Rad	Vobs	errV	Vgas	Vdisk	Vbul	SDgas	SDdisk	SDbul	
# kpc	km/s	km/s	km/s	km/s	km/s	L/pc^2	L/pc^2
0.10	13.90	3.84	2.53	8.03	0.00	18.35	139.83	0.00
0.30	29.90	3.92	6.64	18.19	0.00	13.99	68.72	0.00
0.51	46.70	4.10	9.43	21.59	0.00	6.89	33.77	0.00
0.71	60.40	9.40	9.83	22.68	0.00	2.97	18.36	0.00
