# Distance = 89.1 Mpc
# Rad	Vobs	errV	Vgas	Vdisk	Vbul	SDgas	SDdisk	SDbul	
# kpc	km/s	km/s	km/s	km/s	km/s	L/pc^2	L/pc^2
2.17	12.60	10.00	-7.76	21.91	0.00	1.65	19.70	0.00
4.32	23.00	10.00	-7.09	27.63	0.00	3.61	10.11	0.00
6.49	30.00	8.00	13.96	34.53	0.00	3.78	6.97	0.00
8.65	36.00	8.00	21.25	35.02	0.00	3.13	4.27	0.00
10.83	40.00	8.00	25.69	37.10	0.00	2.29	2.79	0.00
