# Distance = 54.0 Mpc
# Rad	Vobs	errV	Vgas	Vdisk	Vbul	SDgas	SDdisk	SDbul	
# kpc	km/s	km/s	km/s	km/s	km/s	L/pc^2	L/pc^2
1.31	12.00	5.00	4.35	12.34	0.00	3.83	15.60	0.00
2.63	21.70	5.00	8.97	18.86	0.00	3.56	11.53	0.00
3.93	28.60	5.00	12.80	26.25	0.00	2.93	8.86	0.00
5.24	29.50	5.00	15.33	27.25	0.00	2.34	4.51	0.00
6.55	28.60	5.00	17.26	26.89	0.00	1.84	2.95	0.00
7.87	27.30	5.00	18.93	27.19	0.00	1.39	3.17	0.00
