# Distance = 79.0 Mpc
# Rad	Vobs	errV	Vgas	Vdisk	Vbul	SDgas	SDdisk	SDbul	
# kpc	km/s	km/s	km/s	km/s	km/s	L/pc^2	L/pc^2
1.92	26.90	8.00	-7.42	24.52	0.00	1.26	22.17	0.00
3.83	46.80	5.00	-10.23	32.39	0.00	2.92	10.50	0.00
5.75	47.60	5.00	0.74	32.86	0.00	4.06	5.00	0.00
7.67	48.10	8.00	15.62	32.97	0.00	4.02	3.29	0.00
9.59	52.20	10.00	21.68	33.05	0.00	3.56	1.99	0.00
