# Distance = 13.5 Mpc
# Rad	Vobs	errV	Vgas	Vdisk	Vbul	SDgas	SDdisk	SDbul	
# kpc	km/s	km/s	km/s	km/s	km/s	L/pc^2	L/pc^2
0.23	6.81	8.19	-0.46	9.66	0.00	2.56	142.64	0.00
0.69	20.00	4.09	-1.67	23.77	0.00	2.53	114.33	0.00
1.15	33.00	4.00	-3.22	34.73	0.00	2.72	92.98	0.00
1.59	42.70	4.00	-3.82	41.73	0.00	3.07	70.00	0.00
2.05	49.90	4.00	-3.52	46.72	0.00	3.46	54.62	0.00
2.51	55.50	4.00	2.76	50.34	0.00	3.88	43.18	0.00
2.97	61.90	4.00	6.50	53.13	0.00	3.92	33.14	0.00
3.42	67.90	4.00	8.73	55.10	0.00	3.78	25.50	0.00
3.88	73.10	4.00	10.41	55.08	0.00	3.64	16.10	0.00
4.34	76.10	3.00	11.84	54.16	0.00	3.44	13.06	0.00
4.79	77.80	5.34	12.86	53.33	0.00	3.22	9.76	0.00
5.24	79.00	4.00	13.63	52.48	0.00	3.02	7.40	0.00
5.70	78.50	5.60	14.18	50.92	0.00	2.82	5.05	0.00
6.16	79.80	7.15	14.38	49.36	0.00	2.65	4.20	0.00
7.16	83.40	5.12	14.79	46.44	0.00	2.54	2.37	0.00
7.52	84.60	4.00	15.10	45.45	0.00	2.53	2.01	0.00
7.98	86.10	5.53	15.62	44.24	0.00	2.53	1.61	0.00
8.44	87.50	10.20	16.31	43.11	0.00	2.54	1.27	0.00
8.90	89.00	7.77	17.15	41.91	0.00	2.54	0.96	0.00
9.35	90.40	5.16	18.12	40.73	0.00	2.54	0.84	0.00
9.62	91.20	13.70	18.81	40.12	0.00	2.54	0.83	0.00
