# Distance = 80.1 Mpc
# Rad	Vobs	errV	Vgas	Vdisk	Vbul	SDgas	SDdisk	SDbul	
# kpc	km/s	km/s	km/s	km/s	km/s	L/pc^2	L/pc^2
1.95	32.00	10.00	6.78	23.93	0.00	4.89	23.67	0.00
3.88	57.60	10.00	12.94	35.75	0.00	4.28	10.88	0.00
5.83	70.90	7.00	17.88	33.42	0.00	3.55	4.20	0.00
7.78	77.00	6.00	22.07	32.93	0.00	2.78	2.11	0.00
9.72	82.50	6.00	25.34	31.10	0.00	1.86	0.98	0.00
11.66	84.30	6.00	26.52	29.01	0.00	0.88	0.45	0.00
13.59	83.90	6.00	25.75	26.60	0.00	0.22	0.00	0.00
